,averageOccupancy,averageSpeed,dataRegion,month,paxKms,routeLength,routeUid,vehicleKms,vehicleTrips,vehicleUid,year,Unnamed: 11,Unnamed: 12,CURRENT PLATE,Euro Class
6906,2.155884747,30.81173997,Bay of Plenty,2,415.922526,11.34848743,Bay of Plenty-71,192.9242863,21,GMK132,2022,,,GMK132,EURO V
6907,4.556495406,23.39600181,Bay of Plenty,2,1339.624491,14.0001551,Bay of Plenty-55,294.0032572,25,GMK132,2022,,,GMK132,EURO V
6908,2.973818317,28.31663673,Bay of Plenty,2,107.2021407,18.02432585,Bay of Plenty-21,36.0486517,3,GMK132,2022,,,GMK132,EURO V
6909,25.21677304,16.1017598,Bay of Plenty,2,260.6515417,10.33643525,Bay of Plenty-901b,10.33643525,1,GMK132,2022,,,GMK132,EURO V
6910,0.695121957,34.25327134,Bay of Plenty,2,46.82011467,11.22587536,Bay of Plenty-51,67.35525217,7,GMK132,2022,,,GMK132,EURO V
6911,2.836943551,7.887896273,Bay of Plenty,2,24.82661132,4.375591349,Bay of Plenty-20,8.751182698,2,GMK132,2022,,,GMK132,EURO V
6912,1.24861556,37.59549265,Bay of Plenty,2,210.1581457,11.22086213,Bay of Plenty-52x,168.312932,17,GMK132,2022,,,GMK132,EURO V
6913,3.013082308,30.65150662,Bay of Plenty,3,606.1600125,11.1764475,Bay of Plenty-60,201.1760551,20,GMK132,2022,,,GMK132,EURO V
6914,5.739742259,21.30862845,Bay of Plenty,3,147.0730073,25.62362571,Bay of Plenty-901a,25.62362571,1,GMK132,2022,,,GMK132,EURO V
6915,5.662621814,25.38465149,Bay of Plenty,3,1574.6721,15.44898921,Bay of Plenty-5,278.0818058,24,GMK132,2022,,,GMK132,EURO V
6916,2.081359637,32.40678795,Bay of Plenty,3,1383.309519,22.91786936,Bay of Plenty-CT,664.6182113,35,GMK132,2022,,,GMK132,EURO V
6917,5.400687533,28.57477563,Bay of Plenty,3,492.3346238,22.79036793,Bay of Plenty-2W,91.16147171,6,GMK132,2022,,,GMK132,EURO V
6918,1.27700205,32.28916829,Bay of Plenty,3,42.6994082,6.687445521,Bay of Plenty-70,33.43722761,5,GMK132,2022,,,GMK132,EURO V
6919,12.60002944,21.97779296,Bay of Plenty,3,247.6903055,9.828957409,Bay of Plenty-902a,19.65791482,2,GMK132,2022,,,GMK132,EURO V
6920,8.060515338,27.31040916,Bay of Plenty,3,1951.994582,24.2167467,Bay of Plenty-2B,242.167467,12,GMK132,2022,,,GMK132,EURO V
6921,0.851903326,26.16362041,Bay of Plenty,3,30.53575907,8.96103999,Bay of Plenty-72a,35.84415996,5,GMK132,2022,,,GMK132,EURO V
6922,12.38823979,22.74487127,Bay of Plenty,3,130.4746634,10.532139,Bay of Plenty-803b,10.532139,1,GMK132,2022,,,GMK132,EURO V
6923,2.489828669,25.02989516,Bay of Plenty,3,335.1612319,10.35478206,Bay of Plenty-62,134.6121667,14,GMK132,2022,,,GMK132,EURO V
6924,2.520704248,26.06652794,Bay of Plenty,3,537.310878,15.22564516,Bay of Plenty-40,213.1590322,16,GMK132,2022,,,GMK132,EURO V
6925,12.68469607,26.49365352,Bay of Plenty,3,579.9903545,15.24121012,Bay of Plenty-22,45.72363037,3,GMK132,2022,,,GMK132,EURO V
6926,0.804275858,29.12963265,Bay of Plenty,3,71.22191127,8.855408325,Bay of Plenty-72b,88.55408325,11,GMK132,2022,,,GMK132,EURO V
6927,2.325077867,23.22673913,Bay of Plenty,3,288.876274,9.557207593,Bay of Plenty-59,124.2436987,14,GMK132,2022,,,GMK132,EURO V
6928,2.781505262,24.75321484,Bay of Plenty,3,457.3058275,11.74353413,Bay of Plenty-1,164.4094778,18,GMK132,2022,,,GMK132,EURO V
6929,1.124501363,29.72064956,Bay of Plenty,3,194.3147464,11.520054,Bay of Plenty-71,172.80081,19,GMK132,2022,,,GMK132,EURO V
6930,8.206430296,18.77030119,Bay of Plenty,3,75.34984819,9.181805666,Bay of Plenty-802c,9.181805666,1,GMK132,2022,,,GMK132,EURO V
6931,5.462741085,24.9220084,Bay of Plenty,3,1259.733923,13.56498402,Bay of Plenty-55,230.6047283,23,GMK132,2022,,,GMK132,EURO V
6932,1.883716813,40.70231471,Bay of Plenty,3,92.32542662,24.50618532,Bay of Plenty-20,49.01237063,3,GMK132,2022,,,GMK132,EURO V
6933,2.74951821,44.34665378,Bay of Plenty,3,115.1918059,13.96508977,Bay of Plenty-52x,41.89526931,7,GMK132,2022,,,GMK132,EURO V
6934,1.57643781,31.52367692,Bay of Plenty,5,141.13413,11.19090531,Bay of Plenty-60,89.52724246,9,GMK132,2022,,,GMK132,EURO V
6935,6.372105754,25.76929682,Bay of Plenty,5,487.8247502,15.31125719,Bay of Plenty-5,76.55628596,6,GMK132,2022,,,GMK132,EURO V
6936,4.320260805,32.54181913,Bay of Plenty,5,611.9142567,23.60637796,Bay of Plenty-CT,141.6382678,7,GMK132,2022,,,GMK132,EURO V
6937,17.52327123,14.78956338,Bay of Plenty,5,172.7743537,9.859708921,Bay of Plenty-802b,9.859708921,1,GMK132,2022,,,GMK132,EURO V
6938,9.84707296,25.76206211,Bay of Plenty,5,431.8212741,21.92637731,Bay of Plenty-2W,43.85275461,2,GMK132,2022,,,GMK132,EURO V
6939,17.19521763,34.94555887,Bay of Plenty,5,347.0177229,20.18106025,Bay of Plenty-710a,20.18106025,1,GMK132,2022,,,GMK132,EURO V
6940,20.86718836,23.80234864,Bay of Plenty,5,1529.937294,24.43928186,Bay of Plenty-2B,73.31784558,4,GMK132,2022,,,GMK132,EURO V
6941,0.692227201,28.57600383,Bay of Plenty,5,7.64319228,11.04145037,Bay of Plenty-72a,11.04145037,1,GMK132,2022,,,GMK132,EURO V
6942,10.68182224,20.24329973,Bay of Plenty,5,112.5024366,10.532139,Bay of Plenty-803b,10.532139,1,GMK132,2022,,,GMK132,EURO V
6943,3.705078185,24.72993336,Bay of Plenty,5,344.158701,10.32093083,Bay of Plenty-62,92.88837747,10,GMK132,2022,,,GMK132,EURO V
6944,2.71276468,26.74858678,Bay of Plenty,5,390.9311231,16.01200125,Bay of Plenty-40,144.1080113,11,GMK132,2022,,,GMK132,EURO V
6945,1.207383341,30.57982731,Bay of Plenty,5,42.76748995,8.855408325,Bay of Plenty-72b,35.4216333,4,GMK132,2022,,,GMK132,EURO V
6946,0.686757763,29.73596394,Bay of Plenty,5,39.54945257,9.598108362,Bay of Plenty-59,57.58865017,6,GMK132,2022,,,GMK132,EURO V
6947,35.77105842,20.29202142,Bay of Plenty,5,453.6669274,12.68251339,Bay of Plenty-712a,12.68251339,1,GMK132,2022,,,GMK132,EURO V
6948,2.917681857,25.10882513,Bay of Plenty,5,143.670144,12.31029899,Bay of Plenty-1,49.24119594,6,GMK132,2022,,,GMK132,EURO V
6949,1.493161543,29.05365487,Bay of Plenty,5,113.4916093,10.85822705,Bay of Plenty-71,76.00758933,7,GMK132,2022,,,GMK132,EURO V
6950,0.007326107,15.58222124,Bay of Plenty,5,0.79028371,9.80656863,Bay of Plenty-713a,107.8722549,11,GMK132,2022,,,GMK132,EURO V
6951,14.41352501,29.89890481,Bay of Plenty,5,237.3808606,16.4693134,Bay of Plenty-712b,16.4693134,1,GMK132,2022,,,GMK132,EURO V
6952,3.635412027,24.63441071,Bay of Plenty,5,340.2888085,13.37198826,Bay of Plenty-55,93.60391779,9,GMK132,2022,,,GMK132,EURO V
6953,4.14481287,29.16962156,Bay of Plenty,5,224.3079494,18.03925022,Bay of Plenty-21,54.11775066,5,GMK132,2022,,,GMK132,EURO V
6954,1.416735185,40.13295446,Bay of Plenty,5,138.8751,24.50618532,Bay of Plenty-20,98.02474126,4,GMK132,2022,,,GMK132,EURO V
6955,9.764511856,34.55989899,Bay of Plenty,5,275.31156,14.0975588,Bay of Plenty-52x,28.19511759,3,GMK132,2022,,,GMK132,EURO V
6956,3.389910992,29.66351321,Bay of Plenty,8,549.1511451,11.5711244,Bay of Plenty-60,161.9957416,17,GMK132,2022,,,GMK132,EURO V
6957,9.925364539,20.40396425,Bay of Plenty,8,746.1618369,25.05909091,Bay of Plenty-901a,75.17727273,4,GMK132,2022,,,GMK132,EURO V
6958,4.841449522,23.95271698,Bay of Plenty,8,1117.10567,15.38252356,Bay of Plenty-5,230.7378534,18,GMK132,2022,,,GMK132,EURO V
6959,4.337968135,31.8604603,Bay of Plenty,8,2144.361291,22.46926781,Bay of Plenty-CT,494.3238917,28,GMK132,2022,,,GMK132,EURO V
6960,5.481009002,24.78442757,Bay of Plenty,8,556.7703778,20.31634605,Bay of Plenty-2W,101.5817302,6,GMK132,2022,,,GMK132,EURO V
6961,3.224239886,29.35808531,Bay of Plenty,8,260.0189202,7.331366304,Bay of Plenty-70,80.64502934,12,GMK132,2022,,,GMK132,EURO V
6962,27.10572483,18.54602664,Bay of Plenty,8,279.1400795,10.29819646,Bay of Plenty-902a,10.29819646,2,GMK132,2022,,,GMK132,EURO V
6963,10.45907788,27.41222416,Bay of Plenty,8,2537.114376,24.25753403,Bay of Plenty-2B,242.5753403,13,GMK132,2022,,,GMK132,EURO V
6964,19.01007067,29.07398001,Bay of Plenty,8,346.9717824,18.25199856,Bay of Plenty-711a,18.25199856,1,GMK132,2022,,,GMK132,EURO V
6965,14.5327436,27.33833089,Bay of Plenty,8,685.4545057,9.433242955,Bay of Plenty-72a,47.16621477,7,GMK132,2022,,,GMK132,EURO V
6966,11.40108437,32.01398773,Bay of Plenty,8,279.2205439,24.49070061,Bay of Plenty-20S,24.49070061,1,GMK132,2022,,,GMK132,EURO V
6967,1.368108857,14.06258919,Bay of Plenty,8,15.26306124,11.15632076,Bay of Plenty-803b,11.15632076,1,GMK132,2022,,,GMK132,EURO V
6968,5.924962002,22.61125611,Bay of Plenty,8,349.4405901,9.829615504,Bay of Plenty-62,58.97769302,10,GMK132,2022,,,GMK132,EURO V
6969,4.426325964,25.00271342,Bay of Plenty,8,1157.671353,15.38483957,Bay of Plenty-40,261.5422728,20,GMK132,2022,,,GMK132,EURO V
6970,0.817309496,22.24610784,Bay of Plenty,8,41.54071706,8.471029491,Bay of Plenty-22,50.82617694,6,GMK132,2022,,,GMK132,EURO V
6971,7.567558574,29.88655742,Bay of Plenty,8,416.9663426,9.183198222,Bay of Plenty-72b,55.09918933,7,GMK132,2022,,,GMK132,EURO V
6972,5.227653389,21.42139098,Bay of Plenty,8,329.1695919,8.9952841,Bay of Plenty-59,62.9669887,8,GMK132,2022,,,GMK132,EURO V
6973,7.667699471,22.1160564,Bay of Plenty,8,1063.780206,11.56127087,Bay of Plenty-1,138.7352504,18,GMK132,2022,,,GMK132,EURO V
6974,1.846851907,27.79776006,Bay of Plenty,8,323.1178466,10.29153019,Bay of Plenty-71,174.9560132,19,GMK132,2022,,,GMK132,EURO V
6975,20.06944113,20.47986394,Bay of Plenty,8,184.2737083,9.181805666,Bay of Plenty-802c,9.181805666,1,GMK132,2022,,,GMK132,EURO V
6976,8.986483074,24.01797285,Bay of Plenty,8,1528.486443,13.08363675,Bay of Plenty-55,170.0872777,17,GMK132,2022,,,GMK132,EURO V
6977,1.802949262,28.30814167,Bay of Plenty,8,129.9913151,18.02481604,Bay of Plenty-21,72.09926416,5,GMK132,2022,,,GMK132,EURO V
6978,12.44818452,18.79301973,Bay of Plenty,8,272.9288068,21.92518969,Bay of Plenty-901b,21.92518969,1,GMK132,2022,,,GMK132,EURO V
6979,0.670812495,37.47340907,Bay of Plenty,8,39.14487767,11.67088507,Bay of Plenty-51,58.35442535,7,GMK132,2022,,,GMK132,EURO V
6980,7.292928332,45.47763596,Bay of Plenty,8,330.46746,22.65670558,Bay of Plenty-20,45.31341116,2,GMK132,2022,,,GMK132,EURO V
6981,3.518937297,42.18732252,Bay of Plenty,8,120.2894169,11.39448331,Bay of Plenty-52x,34.18344994,4,GMK132,2022,,,GMK132,EURO V
6982,7.81712945,19.38100694,Bay of Plenty,8,87.78805848,11.2302168,Bay of Plenty-902b,11.2302168,1,GMK132,2022,,,GMK132,EURO V
6983,11.24262222,27.95253526,Bay of Plenty,10,656.5410864,11.67950098,Bay of Plenty-60,58.3975049,7,GMK132,2022,,,GMK132,EURO V
6984,8.767940181,22.46384596,Bay of Plenty,10,1753.068176,15.38005454,Bay of Plenty-5,199.940709,16,GMK132,2022,,,GMK132,EURO V
6985,4.969704326,31.71598884,Bay of Plenty,10,1563.318644,22.46926781,Bay of Plenty-CT,314.5697493,18,GMK132,2022,,,GMK132,EURO V
6986,12.48908806,26.65332854,Bay of Plenty,10,1312.085315,21.01170733,Bay of Plenty-2W,105.0585367,7,GMK132,2022,,,GMK132,EURO V
6987,2.076435097,26.93627678,Bay of Plenty,10,70.00750714,6.743047953,Bay of Plenty-70,33.71523977,6,GMK132,2022,,,GMK132,EURO V
6988,6.503914896,30.6816829,Bay of Plenty,10,632.1888266,24.30031899,Bay of Plenty-2B,97.20127596,5,GMK132,2022,,,GMK132,EURO V
6989,4.510502994,30.48948524,Bay of Plenty,10,163.7286698,9.074856511,Bay of Plenty-72a,36.29942604,7,GMK132,2022,,,GMK132,EURO V
6990,4.724337326,27.15425672,Bay of Plenty,10,693.4563895,9.78558955,Bay of Plenty-62,146.7838433,19,GMK132,2022,,,GMK132,EURO V
6991,2.503202762,26.23618353,Bay of Plenty,10,658.0218746,14.60399908,Bay of Plenty-40,262.8719834,21,GMK132,2022,,,GMK132,EURO V
6992,11.15970863,26.96463185,Bay of Plenty,10,1533.090743,22.89621819,Bay of Plenty-22,137.3773091,7,GMK132,2022,,,GMK132,EURO V
6993,3.337397815,29.14188578,Bay of Plenty,10,119.7354856,8.969224847,Bay of Plenty-72b,35.87689939,6,GMK132,2022,,,GMK132,EURO V
6994,3.448219261,22.08799197,Bay of Plenty,10,281.4480211,9.069029541,Bay of Plenty-59,81.62126587,11,GMK132,2022,,,GMK132,EURO V
6995,5.115471954,24.26494833,Bay of Plenty,10,402.6531018,11.24468518,Bay of Plenty-1,78.71279628,9,GMK132,2022,,,GMK132,EURO V
6996,4.311553151,28.06082662,Bay of Plenty,10,423.3492875,10.90994546,Bay of Plenty-71,98.18950914,12,GMK132,2022,,,GMK132,EURO V
6997,5.269348998,22.42656833,Bay of Plenty,10,776.1695571,13.39081333,Bay of Plenty-55,147.2989467,14,GMK132,2022,,,GMK132,EURO V
6998,3.294170066,28.06025416,Bay of Plenty,10,237.5072378,18.02481604,Bay of Plenty-21,72.09926416,6,GMK132,2022,,,GMK132,EURO V
6999,0.679669147,28.85324355,Bay of Plenty,10,45.48583504,11.15391591,Bay of Plenty-51,66.92349546,6,GMK132,2022,,,GMK132,EURO V
7000,10.71960192,39.80251168,Bay of Plenty,10,525.3931023,24.50618532,Bay of Plenty-20,49.01237063,2,GMK132,2022,,,GMK132,EURO V
7001,1.26848522,38.25361744,Bay of Plenty,10,107.0766207,14.06883042,Bay of Plenty-52x,84.41298249,6,GMK132,2022,,,GMK132,EURO V
7002,3.263631703,31.43503071,Bay of Plenty,6,651.7464827,11.74704497,Bay of Plenty-60,199.6997646,20,GMK136,2022,,,GMK136,EURO V
7003,5.85361559,25.56770609,Bay of Plenty,6,1209.530705,15.89459062,Bay of Plenty-5,206.6296781,18,GMK136,2022,,,GMK136,EURO V
7004,3.61273521,22.99907289,Bay of Plenty,6,1074.117212,17.48906624,Bay of Plenty-CT,297.3141261,20,GMK136,2022,,,GMK136,EURO V
7005,10.09839772,26.10610206,Bay of Plenty,6,852.842408,21.11331004,Bay of Plenty-2W,84.45324016,5,GMK136,2022,,,GMK136,EURO V
7006,1.609200574,26.9576757,Bay of Plenty,6,39.05432657,6.067349094,Bay of Plenty-70,24.26939637,4,GMK136,2022,,,GMK136,EURO V
7007,11.31921971,27.17032749,Bay of Plenty,6,1657.506967,24.4054951,Bay of Plenty-2B,146.4329706,8,GMK136,2022,,,GMK136,EURO V
7008,14.66866931,23.81591649,Bay of Plenty,6,532.4642767,9.074856511,Bay of Plenty-72a,36.29942604,5,GMK136,2022,,,GMK136,EURO V
7009,3.962037474,25.55944458,Bay of Plenty,6,509.2628911,9.887354372,Bay of Plenty-62,128.5356068,16,GMK136,2022,,,GMK136,EURO V
7010,4.060025918,28.50687003,Bay of Plenty,6,778.5351922,14.75047788,Bay of Plenty-40,191.7562124,17,GMK136,2022,,,GMK136,EURO V
7011,2.967917852,29.98765679,Bay of Plenty,6,106.4796902,8.969224847,Bay of Plenty-72b,35.87689939,4,GMK136,2022,,,GMK136,EURO V
7012,0.483221681,26.23137838,Bay of Plenty,6,22.84419528,9.454954608,Bay of Plenty-59,47.27477304,6,GMK136,2022,,,GMK136,EURO V
7013,3.764083259,26.03375675,Bay of Plenty,6,555.8938058,12.3069764,Bay of Plenty-1,147.6837168,15,GMK136,2022,,,GMK136,EURO V
7014,3.0456766,28.87322196,Bay of Plenty,6,326.3251041,9.740337681,Bay of Plenty-71,107.1437145,13,GMK136,2022,,,GMK136,EURO V
7015,11.6902548,36.30712078,Bay of Plenty,6,192.53047,16.4693134,Bay of Plenty-712b,16.4693134,1,GMK136,2022,,,GMK136,EURO V
7016,6.04594798,24.06709683,Bay of Plenty,6,709.9193913,11.74206913,Bay of Plenty-55,117.4206913,12,GMK136,2022,,,GMK136,EURO V
7017,0.777930985,31.03268185,Bay of Plenty,6,28.04412579,18.02481604,Bay of Plenty-21,36.04963208,2,GMK136,2022,,,GMK136,EURO V
7018,0.403012965,6.449192183,Bay of Plenty,6,6.590182891,3.270457014,Bay of Plenty-20,16.35228507,6,GMK136,2022,,,GMK136,EURO V
7019,2.222920173,15.22264793,Bay of Plenty,6,34.75049699,5.210937908,Bay of Plenty-52x,15.63281372,3,GMK136,2022,,,GMK136,EURO V
7020,4.794797795,29.32207768,Bay of Plenty,11,533.3958648,11.12447047,Bay of Plenty-60,111.2447047,14,GMK136,2022,,,GMK136,EURO V
7021,8.030981895,20.78631622,Bay of Plenty,11,2588.5981,14.01419465,Bay of Plenty-5,322.3264768,27,GMK136,2022,,,GMK136,EURO V
7022,5.626567175,14.3399547,Bay of Plenty,11,584.7624968,11.54764686,Bay of Plenty-CT,103.9288217,13,GMK136,2022,,,GMK136,EURO V
7023,4.700590893,10.35084626,Bay of Plenty,11,28.50377571,6.063870768,Bay of Plenty-802b,6.063870768,1,GMK136,2022,,,GMK136,EURO V
7024,7.787195808,25.46357033,Bay of Plenty,11,2001.46021,21.41828137,Bay of Plenty-2W,257.0193764,14,GMK136,2022,,,GMK136,EURO V
7025,2.046309677,60.47883057,Bay of Plenty,11,158.7201688,15.51282004,Bay of Plenty-70,77.56410021,5,GMK136,2022,,,GMK136,EURO V
7026,6.639549116,33.3465008,Bay of Plenty,11,132.5974316,19.97084881,Bay of Plenty-710a,19.97084881,1,GMK136,2022,,,GMK136,EURO V
7027,8.787974895,25.3957893,Bay of Plenty,11,1489.214255,24.20863693,Bay of Plenty-2B,169.4604585,8,GMK136,2022,,,GMK136,EURO V
7028,1.198192771,28.71048269,Bay of Plenty,11,116.3221204,8.825573377,Bay of Plenty-72a,97.08130715,12,GMK136,2022,,,GMK136,EURO V
7029,12.72478127,14.51104508,Bay of Plenty,11,270.7685245,10.63941764,Bay of Plenty-20S,21.27883527,2,GMK136,2022,,,GMK136,EURO V
7030,1.832384731,23.75670451,Bay of Plenty,11,19.29893069,10.532139,Bay of Plenty-803b,10.532139,1,GMK136,2022,,,GMK136,EURO V
7031,4.952517162,36.64791377,Bay of Plenty,11,1259.757238,15.89794134,Bay of Plenty-62,254.3670615,20,GMK136,2022,,,GMK136,EURO V
7032,4.98484537,24.02706066,Bay of Plenty,11,872.3999824,14.58420335,Bay of Plenty-40,175.0104402,15,GMK136,2022,,,GMK136,EURO V
7033,10.07050707,25.95623627,Bay of Plenty,11,909.9362,15.05942375,Bay of Plenty-22,90.35654249,7,GMK136,2022,,,GMK136,EURO V
7034,2.463410419,29.57236437,Bay of Plenty,11,159.5592622,9.25309893,Bay of Plenty-72b,64.77169251,9,GMK136,2022,,,GMK136,EURO V
7035,6.447182991,24.18467185,Bay of Plenty,11,453.8225685,10.055833,Bay of Plenty-59,70.39083102,10,GMK136,2022,,,GMK136,EURO V
7036,13.83171501,24.12608839,Bay of Plenty,11,172.4143424,12.46514567,Bay of Plenty-712a,12.46514567,1,GMK136,2022,,,GMK136,EURO V
7037,14.27695631,24.73994585,Bay of Plenty,11,1393.319778,12.19902677,Bay of Plenty-1,97.59221417,12,GMK136,2022,,,GMK136,EURO V
7038,1.958926678,34.95900496,Bay of Plenty,11,605.3249381,11.8849412,Bay of Plenty-71,309.0084713,29,GMK136,2022,,,GMK136,EURO V
7039,9.01062217,22.79494636,Bay of Plenty,11,680.7187277,12.5910419,Bay of Plenty-55,75.5462514,10,GMK136,2022,,,GMK136,EURO V
7040,4.74976774,18.13014137,Bay of Plenty,11,227.340856,11.96589331,Bay of Plenty-21,47.86357322,5,GMK136,2022,,,GMK136,EURO V
7041,1.087461833,7.904869906,Bay of Plenty,11,36.34301068,4.177504166,Bay of Plenty-20,33.42003332,9,GMK136,2022,,,GMK136,EURO V
7042,3.033540866,35.590455,Bay of Plenty,11,128.9583135,14.17027375,Bay of Plenty-52x,42.51082125,3,GMK136,2022,,,GMK136,EURO V
7043,2.290377173,30.53415356,Bay of Plenty,5,184.4139933,11.50240951,Bay of Plenty-60,80.5168666,8,GMK136,2022,,,GMK136,EURO V
7044,4.373476918,20.50656432,Bay of Plenty,5,104.6573958,23.93002131,Bay of Plenty-901a,23.93002131,1,GMK136,2022,,,GMK136,EURO V
7045,4.81778045,22.97729766,Bay of Plenty,5,1416.062819,15.46970079,Bay of Plenty-5,293.9243151,21,GMK136,2022,,,GMK136,EURO V
7046,2.908143852,31.40655315,Bay of Plenty,5,2160.955393,22.51728253,Bay of Plenty-CT,743.0703236,40,GMK136,2022,,,GMK136,EURO V
7047,8.669966905,28.58573902,Bay of Plenty,5,1345.688299,22.17323177,Bay of Plenty-2W,155.2126224,9,GMK136,2022,,,GMK136,EURO V
7048,0.797748207,32.4098679,Bay of Plenty,5,107.2548016,7.076154491,Bay of Plenty-70,134.4469353,20,GMK136,2022,,,GMK136,EURO V
7049,15.27071161,15.28810621,Bay of Plenty,5,142.9295598,9.359718357,Bay of Plenty-902a,9.359718357,1,GMK136,2022,,,GMK136,EURO V
7050,18.74978892,26.49057553,Bay of Plenty,5,2733.74143,24.30019739,Bay of Plenty-2B,145.8011843,7,GMK136,2022,,,GMK136,EURO V
7051,6.137764177,16.87088486,Bay of Plenty,5,133.1186514,10.84422988,Bay of Plenty-803b,21.68845976,2,GMK136,2022,,,GMK136,EURO V
7052,3.123012823,24.53046392,Bay of Plenty,5,729.0405929,10.61097429,Bay of Plenty-62,233.4414343,25,GMK136,2022,,,GMK136,EURO V
7053,8.748373717,23.41140954,Bay of Plenty,5,899.7494396,14.69251753,Bay of Plenty-40,102.8476227,9,GMK136,2022,,,GMK136,EURO V
7054,0.801595457,24.7450502,Bay of Plenty,5,28.49703016,8.887597198,Bay of Plenty-22,35.55038879,5,GMK136,2022,,,GMK136,EURO V
7055,0.702767661,28.013594,Bay of Plenty,5,37.33976759,8.855408325,Bay of Plenty-72b,53.13244995,7,GMK136,2022,,,GMK136,EURO V
7056,4.775267176,23.48774484,Bay of Plenty,5,598.3749708,9.639009131,Bay of Plenty-59,125.3071187,15,GMK136,2022,,,GMK136,EURO V
7057,6.477494107,22.86687044,Bay of Plenty,5,1517.037001,11.15243889,Bay of Plenty-1,234.2012167,26,GMK136,2022,,,GMK136,EURO V
7058,1.411357284,28.5905903,Bay of Plenty,5,208.2587705,10.53994381,Bay of Plenty-71,147.5592133,19,GMK136,2022,,,GMK136,EURO V
7059,6.174922499,21.80850654,Bay of Plenty,5,99.87716296,16.17464235,Bay of Plenty-712b,16.17464235,1,GMK136,2022,,,GMK136,EURO V
7060,2.908861216,26.27779276,Bay of Plenty,5,736.8454462,14.90062487,Bay of Plenty-55,253.3106228,21,GMK136,2022,,,GMK136,EURO V
7061,1.91960045,29.30784691,Bay of Plenty,5,69.19900801,18.02432585,Bay of Plenty-21,36.0486517,3,GMK136,2022,,,GMK136,EURO V
7062,0.402785587,32.40796995,Bay of Plenty,5,30.40731735,10.78465222,Bay of Plenty-51,75.49256557,7,GMK136,2022,,,GMK136,EURO V
7063,2.538605019,45.51058403,Bay of Plenty,5,248.8461001,24.50618532,Bay of Plenty-20,98.02474126,4,GMK136,2022,,,GMK136,EURO V
7064,7.090486247,39.94017718,Bay of Plenty,5,275.3287415,12.94357594,Bay of Plenty-52x,38.83072781,4,GMK136,2022,,,GMK136,EURO V
7065,0.776702848,24.71582857,Bay of Plenty,5,9.555767548,12.30299022,Bay of Plenty-903d,12.30299022,1,GMK136,2022,,,GMK136,EURO V
7066,3.504270933,26.53454969,Bay of Plenty,2,615.0133348,9.750218559,Bay of Plenty-60,175.5039341,24,GMK136,2022,,,GMK136,EURO V
7067,11.1273258,18.98046349,Bay of Plenty,2,285.1224315,25.62362571,Bay of Plenty-901a,25.62362571,1,GMK136,2022,,,GMK136,EURO V
7068,3.570393591,24.47875171,Bay of Plenty,2,942.6201004,15.53000805,Bay of Plenty-5,264.0101368,19,GMK136,2022,,,GMK136,EURO V
7069,1.319951791,23.18582139,Bay of Plenty,2,218.5392521,16.55660863,Bay of Plenty-CT,165.5660863,13,GMK136,2022,,,GMK136,EURO V
7070,9.717227663,9.886029037,Bay of Plenty,2,56.59817495,5.824518774,Bay of Plenty-802b,5.824518774,1,GMK136,2022,,,GMK136,EURO V
7071,8.195994745,27.75424307,Bay of Plenty,2,690.5088422,21.06238668,Bay of Plenty-2W,84.24954673,4,GMK136,2022,,,GMK136,EURO V
7072,2.372583717,34.75585006,Bay of Plenty,2,235.1975642,8.260950659,Bay of Plenty-70,99.1314079,13,GMK136,2022,,,GMK136,EURO V
7073,11.28404133,11.56406009,Bay of Plenty,2,60.4600572,5.35801451,Bay of Plenty-902a,5.35801451,1,GMK136,2022,,,GMK136,EURO V
7074,7.85520769,28.63720314,Bay of Plenty,2,1339.459294,24.35980502,Bay of Plenty-2B,170.5186351,9,GMK136,2022,,,GMK136,EURO V
7075,1.819198278,28.53764538,Bay of Plenty,2,64.99549124,8.931886647,Bay of Plenty-72a,35.72754659,5,GMK136,2022,,,GMK136,EURO V
7076,6.266005832,6.338960771,Bay of Plenty,2,20.85298171,3.327954405,Bay of Plenty-803b,3.327954405,1,GMK136,2022,,,GMK136,EURO V
7077,14.25778821,11.66617005,Bay of Plenty,2,220.3922608,7.728837656,Bay of Plenty-802a,15.45767531,2,GMK136,2022,,,GMK136,EURO V
