Date,Route,Route Variant,Direction,Trip Number,Actual Vehicle Type,Vehicle Number,Vehicle Emissions Standard,Start Minute (Sched),Day,Actual Running Time,Actual In-Service KM,Passenger km,Scheduled In-Service km,Cancelled Trips,Sched Running Time per Trip
22-Jan-2022,JVL,JVL_2,Outbound,9314,Unknown,Unknown,Unknown,07:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9318,Unknown,Unknown,Unknown,07:32,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9322,Unknown,Unknown,Unknown,08:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9326,Unknown,Unknown,Unknown,08:32,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9328,Unknown,Unknown,Unknown,09:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9330,Unknown,Unknown,Unknown,09:32,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9332,Unknown,Unknown,Unknown,10:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9334,Unknown,Unknown,Unknown,10:32,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9336,Unknown,Unknown,Unknown,11:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9338,Unknown,Unknown,Unknown,11:32,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9340,Unknown,Unknown,Unknown,12:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9342,Unknown,Unknown,Unknown,12:32,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9344,Unknown,Unknown,Unknown,13:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9346,Unknown,Unknown,Unknown,13:32,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9348,Unknown,Unknown,Unknown,14:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9350,Unknown,Unknown,Unknown,14:32,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9352,Unknown,Unknown,Unknown,15:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9354,Unknown,Unknown,Unknown,15:32,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9358,Unknown,Unknown,Unknown,16:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9362,Unknown,Unknown,Unknown,16:32,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9366,Unknown,Unknown,Unknown,17:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9370,Unknown,Unknown,Unknown,17:32,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9374,Unknown,Unknown,Unknown,18:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9378,Unknown,Unknown,Unknown,18:32,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9380,Unknown,Unknown,Unknown,19:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9384,Unknown,Unknown,Unknown,20:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9388,Unknown,Unknown,Unknown,21:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9392,Unknown,Unknown,Unknown,22:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9394,Unknown,Unknown,Unknown,23:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9396,Unknown,Unknown,Unknown,00:03,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVL,JVL_2,Outbound,9398,Unknown,Unknown,Unknown,01:02,Saturday,0,10.310,0.000,10.310,0,"1,380"
22-Jan-2022,JVM,JVM_1,Inbound,1010,Unknown,Unknown,Unknown,09:00,Saturday,0,0.000,0.000,11.086,0,"1,200"
22-Jan-2022,JVM,JVM_2,Outbound,1000,Unknown,Unknown,Unknown,09:00,Saturday,0,0.000,0.000,10.575,0,"1,260"
22-Jan-2022,KPL,KPL_8,Inbound,6407,Unknown,4275,Unknown,05:00,Saturday,"1,225",55.281,349.179,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6409,Unknown,4277,Unknown,06:00,Saturday,"1,225",55.281,343.352,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6411,Unknown,4275,Unknown,07:00,Saturday,369,55.281,498.645,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6413,Unknown,4277,Unknown,07:30,Saturday,"1,188",55.281,507.611,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6415,Unknown,Unknown,Unknown,08:00,Saturday,0,55.281,441.264,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6417,Unknown,Unknown,Unknown,08:30,Saturday,0,55.281,565.300,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6419,Unknown,4277,Unknown,09:00,Saturday,583,55.281,"1,036.953",55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6421,Unknown,4275,Unknown,09:30,Saturday,561,55.281,938.912,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6423,Unknown,4277,Unknown,10:00,Saturday,"1,253",55.281,554.149,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6425,Unknown,4256,Unknown,10:30,Saturday,558,55.281,622.598,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6427,Unknown,4275,Unknown,11:00,Saturday,596,55.281,355.680,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6429,Unknown,4277,Unknown,11:30,Saturday,561,55.281,245.122,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6431,Unknown,4256,Unknown,12:00,Saturday,568,55.281,577.824,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6433,Unknown,4275,Unknown,12:30,Saturday,557,55.281,"1,317.366",55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6435,Unknown,4277,Unknown,13:00,Saturday,330,55.281,263.363,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6437,Unknown,Unknown,Unknown,13:30,Saturday,0,55.281,519.646,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6439,Unknown,4275,Unknown,14:00,Saturday,543,55.281,398.418,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6441,Unknown,4277,Unknown,14:30,Saturday,"1,235",55.281,256.290,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6443,Unknown,4256,Unknown,15:00,Saturday,"1,127",55.281,881.622,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6445,Unknown,Unknown,Unknown,15:30,Saturday,0,55.281,449.430,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6447,Unknown,4352,Unknown,16:00,Saturday,422,55.281,880.430,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6449,Unknown,4256,Unknown,16:30,Saturday,"1,079",55.281,693.616,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6451,Unknown,4275,Unknown,17:00,Saturday,588,55.281,275.890,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6453,Unknown,4277,Unknown,17:30,Saturday,"1,223",55.281,359.773,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6455,Unknown,4256,Unknown,18:00,Saturday,610,55.281,296.038,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6457,Unknown,4277,Unknown,18:30,Saturday,557,55.281,97.436,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6459,Unknown,4256,Unknown,19:00,Saturday,608,55.281,495.094,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6461,Unknown,4292,Unknown,19:30,Saturday,546,55.281,369.017,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6463,Unknown,4256,Unknown,20:00,Saturday,206,55.281,325.207,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6465,Unknown,4331,Unknown,21:00,Saturday,"1,282",55.281,572.020,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6467,Unknown,Unknown,Unknown,22:00,Saturday,0,55.281,244.668,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6469,Unknown,4256,Unknown,23:00,Saturday,"1,328",55.281,70.232,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_8,Inbound,6471,Unknown,4331,Unknown,00:01,Saturday,"1,127",55.281,509.570,55.281,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6416,Unknown,4275,Unknown,07:14,Saturday,"1,033",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6418,Unknown,4277,Unknown,07:44,Saturday,"1,072",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6420,Unknown,4256,Unknown,08:14,Saturday,"1,060",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6422,Unknown,4275,Unknown,08:44,Saturday,"1,072",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6424,Unknown,4277,Unknown,09:14,Saturday,"1,104",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6426,Unknown,4275,Unknown,09:44,Saturday,"1,118",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6428,Unknown,4277,Unknown,10:14,Saturday,"1,084",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6430,Unknown,4256,Unknown,10:44,Saturday,"1,126",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6432,Unknown,4275,Unknown,11:14,Saturday,"1,132",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6434,Unknown,4277,Unknown,11:44,Saturday,"1,159",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6436,Unknown,4256,Unknown,12:14,Saturday,"1,099",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6438,Unknown,4275,Unknown,12:44,Saturday,"1,097",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6440,Unknown,4277,Unknown,13:14,Saturday,"1,148",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6442,Unknown,4256,Unknown,13:44,Saturday,440,55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6444,Unknown,Unknown,Unknown,14:14,Saturday,0,55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6446,Unknown,4277,Unknown,14:44,Saturday,"1,151",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6448,Unknown,4256,Unknown,15:14,Saturday,"1,062",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6450,Unknown,4275,Unknown,15:44,Saturday,"1,197",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6452,Unknown,4277,Unknown,16:14,Saturday,121,55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6454,Unknown,4256,Unknown,16:44,Saturday,120,55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6456,Unknown,4275,Unknown,17:14,Saturday,"1,136",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6458,Unknown,4277,Unknown,17:44,Saturday,"1,064",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6460,Unknown,4256,Unknown,18:14,Saturday,"1,086",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6462,Unknown,4277,Unknown,18:44,Saturday,"1,110",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6464,Unknown,4256,Unknown,19:14,Saturday,"1,181",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6466,Unknown,4256,Unknown,20:14,Saturday,"1,102",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6468,Unknown,4331,Unknown,21:14,Saturday,430,55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6470,Unknown,4331,Unknown,22:14,Saturday,420,55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_10,Outbound,6472,Unknown,4256,Unknown,23:14,Saturday,"1,216",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_13,Outbound,6474,Unknown,4256,Unknown,00:14,Saturday,671,55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_13,Outbound,6476,Unknown,Unknown,Unknown,01:14,Saturday,0,55.277,0.000,55.277,0,"3,600"
22-Jan-2022,KPL,KPL_19,Outbound,6412,Unknown,4277,Unknown,06:14,Saturday,"1,113",55.277,0.000,55.277,0,"3,600"
22-Jan-2022,WHF,WHF_4,Outbound,1033,Unknown,Unknown,Unknown,10:00,Saturday,0,0.000,0.000,26.290,0,"4,500"
22-Jan-2022,WHF,WHF_4,Outbound,1035,Unknown,Unknown,Unknown,12:00,Saturday,0,0.000,0.000,26.290,0,"4,800"
22-Jan-2022,WHF,WHF_4,Outbound,1037,Unknown,Unknown,Unknown,14:10,Saturday,0,0.000,0.000,26.290,0,"5,700"
22-Jan-2022,WHF,WHF_4,Outbound,1039,Unknown,Unknown,Unknown,15:45,Saturday,0,0.000,0.000,26.290,0,"4,800"
22-Jan-2022,WHF,WHF_8,Outbound,1040,Unknown,Unknown,Unknown,17:05,Saturday,0,0.000,0.000,21.804,0,"3,000"
22-Jan-2022,WRL,WRL_1,Inbound,1613,Unknown,Unknown,Unknown,07:45,Saturday,0,90.803,0.000,90.803,0,"6,000"
22-Jan-2022,WRL,WRL_1,Inbound,1615,Unknown,Unknown,Unknown,16:45,Saturday,0,90.803,0.000,90.803,0,"6,000"
22-Jan-2022,WRL,WRL_2,Outbound,1614,Unknown,Unknown,Unknown,09:55,Saturday,0,90.805,0.000,90.805,0,"6,000"
22-Jan-2022,WRL,WRL_2,Outbound,1616,Unknown,Unknown,Unknown,18:55,Saturday,0,90.805,0.000,90.805,0,"6,000"
23-Jan-2022,1,1_1,Inbound,7000,Unknown,3883,Unknown,07:45,Sunday,"3,064",21.239,172.399,21.239,0,"3,480"
23-Jan-2022,1,1_1,Inbound,7040,ELVDD,3705,ELECTRIC,08:15,Sunday,0,21.239,158.035,21.239,0,"3,480"
23-Jan-2022,1,1_1,Inbound,7080,LV,3451,EURO6,08:45,Sunday,"3,161",21.239,246.819,21.239,0,"3,480"
23-Jan-2022,1,1_1,Inbound,7120,ELVDD,3713,ELECTRIC,09:15,Sunday,"3,287",21.239,318.120,21.239,0,"3,660"
23-Jan-2022,1,1_1,Inbound,7160,ELVDD,3717,ELECTRIC,09:45,Sunday,"3,484",21.239,187.370,21.239,0,"3,840"
23-Jan-2022,1,1_1,Inbound,7200,Unknown,3883,Unknown,10:15,Sunday,"3,612",21.239,417.998,21.239,0,"3,960"
23-Jan-2022,1,1_1,Inbound,7240,ELVDD,3705,ELECTRIC,10:45,Sunday,"2,770",21.239,140.207,21.239,0,"4,080"
23-Jan-2022,1,1_1,Inbound,7280,LV,3451,EURO6,11:15,Sunday,"3,744",21.239,210.068,21.239,0,"4,080"
23-Jan-2022,1,1_1,Inbound,7320,ELVDD,3715,ELECTRIC,11:45,Sunday,"3,745",21.239,270.860,21.239,0,"3,960"
23-Jan-2022,1,1_1,Inbound,7360,ELVDD,3713,ELECTRIC,12:15,Sunday,"3,665",21.239,101.003,21.239,0,"4,080"
23-Jan-2022,1,1_1,Inbound,7400,ELVDD,3712,ELECTRIC,12:45,Sunday,0,21.239,229.786,21.239,0,"4,080"
23-Jan-2022,1,1_1,Inbound,7440,ELVDD,3714,ELECTRIC,13:15,Sunday,"3,899",21.239,209.654,21.239,0,"4,020"
23-Jan-2022,1,1_1,Inbound,7480,LV,3443,EURO6,13:45,Sunday,"3,641",21.239,226.150,21.239,0,"4,080"
23-Jan-2022,1,1_1,Inbound,7520,ELVDD,3705,ELECTRIC,14:15,Sunday,"2,627",21.239,261.194,21.239,0,"4,080"
23-Jan-2022,1,1_1,Inbound,7560,LV,3414,EURO6,14:45,Sunday,"2,225",21.239,167.346,21.239,0,"3,960"
23-Jan-2022,1,1_1,Inbound,7600,Unknown,3965,Unknown,15:15,Sunday,"2,523",21.239,122.978,21.239,0,"3,960"
23-Jan-2022,1,1_1,Inbound,7640,LV,3421,EURO6,15:45,Sunday,"3,834",21.239,273.053,21.239,0,"3,960"
23-Jan-2022,1,1_1,Inbound,7680,ELVDD,3708,ELECTRIC,16:15,Sunday,"3,612",21.239,185.317,21.239,0,"4,140"
23-Jan-2022,1,1_1,Inbound,7720,Unknown,Unknown,Unknown,16:45,Sunday,0,0.000,0.000,21.239,1,"4,140"
23-Jan-2022,1,1_1,Inbound,7760,LV,3412,EURO6,17:15,Sunday,"3,289",21.239,169.646,21.239,0,"3,660"
23-Jan-2022,1,1_1,Inbound,7800,ELVDD,3713,ELECTRIC,17:45,Sunday,"3,189",21.239,139.566,21.239,0,"3,660"
23-Jan-2022,1,1_1,Inbound,7840,DD,3520,EURO6,18:15,Sunday,"1,763",21.239,101.974,21.239,0,"3,660"
23-Jan-2022,1,1_1,Inbound,7880,LV,3435,EURO6,18:45,Sunday,"3,370",21.239,65.647,21.239,0,"3,660"
23-Jan-2022,1,1_1,Inbound,7920,ELVDD,3715,ELECTRIC,19:45,Sunday,"3,391",21.239,153.890,21.239,0,"3,660"
23-Jan-2022,1,1_1,Inbound,7960,ELVDD,3713,ELECTRIC,20:45,Sunday,"2,952",21.239,104.478,21.239,0,"3,480"
23-Jan-2022,1,1_1,Inbound,8000,LV,3436,EURO6,21:45,Sunday,"3,183",21.239,124.494,21.239,0,"3,240"
23-Jan-2022,1,1_1,Inbound,8040,ELVDD,3711,ELECTRIC,22:45,Sunday,"2,884",21.239,59.133,21.239,0,"3,240"
23-Jan-2022,1,1_3,Inbound,7060,Unknown,3930,Unknown,08:32,Sunday,"2,166",21.426,152.570,21.426,0,"3,300"
23-Jan-2022,1,1_3,Inbound,7140,ELVDD,3712,ELECTRIC,09:32,Sunday,0,21.426,151.298,21.426,0,"3,960"
23-Jan-2022,1,1_3,Inbound,7220,LV,3443,EURO6,10:32,Sunday,"3,572",21.426,324.270,21.426,0,"4,140"
23-Jan-2022,1,1_3,Inbound,7300,ELVDD,3701,ELECTRIC,11:31,Sunday,"3,770",21.426,384.079,21.426,0,"4,140"
23-Jan-2022,1,1_3,Inbound,7380,ELVDD,3710,ELECTRIC,12:31,Sunday,"2,787",21.426,140.061,21.426,0,"4,140"
23-Jan-2022,1,1_3,Inbound,7460,Unknown,3883,Unknown,13:31,Sunday,"3,590",21.426,285.479,21.426,0,"4,140"
23-Jan-2022,1,1_3,Inbound,7540,LV,3451,EURO6,14:31,Sunday,"4,055",21.426,327.956,21.426,0,"4,140"
23-Jan-2022,1,1_3,Inbound,7620,DD,3520,EURO6,15:31,Sunday,"1,440",21.426,329.666,21.426,0,"4,140"
23-Jan-2022,1,1_3,Inbound,7700,ELVDD,3715,ELECTRIC,16:31,Sunday,"3,459",21.426,163.619,21.426,0,"3,960"
23-Jan-2022,1,1_3,Inbound,7780,LV,3414,EURO6,17:31,Sunday,778,21.426,194.812,21.426,0,"3,660"
23-Jan-2022,1,1_3,Inbound,7860,LV,3421,EURO6,18:31,Sunday,"3,052",21.426,147.525,21.426,0,"3,660"
23-Jan-2022,1,1_5,Inbound,7020,LV,3443,EURO6,08:00,Sunday,"2,431",22.280,132.012,22.280,0,"3,480"
23-Jan-2022,1,1_5,Inbound,7100,ELVDD,3711,ELECTRIC,09:00,Sunday,"3,531",22.280,265.300,22.280,0,"3,600"
23-Jan-2022,1,1_5,Inbound,7180,ELVDD,3714,ELECTRIC,10:00,Sunday,"3,480",22.280,235.863,22.280,0,"4,080"
23-Jan-2022,1,1_5,Inbound,7260,Unknown,3930,Unknown,11:00,Sunday,"3,078",22.280,224.251,22.280,0,"4,200"
23-Jan-2022,1,1_5,Inbound,7340,ELVDD,3708,ELECTRIC,12:00,Sunday,"3,538",22.280,246.631,22.280,0,"4,200"
23-Jan-2022,1,1_5,Inbound,7420,ELVDD,3717,ELECTRIC,13:00,Sunday,"3,784",22.280,132.265,22.280,0,"4,200"
23-Jan-2022,1,1_5,Inbound,7500,DD,3501,ELECTRIC,14:00,Sunday,"2,687",22.280,195.783,22.280,0,"4,200"
23-Jan-2022,1,1_5,Inbound,7580,ELVDD,3713,ELECTRIC,15:00,Sunday,"3,889",22.280,236.443,22.280,0,"4,200"
23-Jan-2022,1,1_5,Inbound,7660,LV,3436,EURO6,16:00,Sunday,"3,509",22.280,188.586,22.280,0,"4,080"
23-Jan-2022,1,1_5,Inbound,7740,ELVDD,3711,ELECTRIC,17:00,Sunday,"3,577",22.280,359.883,22.280,0,"4,080"
23-Jan-2022,1,1_5,Inbound,7820,Unknown,3965,Unknown,18:00,Sunday,"3,523",22.280,151.915,22.280,0,"3,600"
23-Jan-2022,1,1_5,Inbound,7900,Unknown,Unknown,Unknown,19:15,Sunday,0,0.000,0.000,22.280,1,"3,480"
23-Jan-2022,1,1_5,Inbound,7940,ELVDD,3711,ELECTRIC,20:15,Sunday,"3,392",22.280,132.398,22.280,0,"3,480"
23-Jan-2022,1,1_5,Inbound,7980,Unknown,3965,Unknown,21:17,Sunday,"2,083",22.280,130.594,22.280,0,"3,300"
23-Jan-2022,1,1_5,Inbound,8020,DD,3520,EURO6,22:15,Sunday,"1,638",22.280,43.767,22.280,0,"3,300"
23-Jan-2022,1,1_7,Outbound,7010,ELVDD,3705,ELECTRIC,07:05,Sunday,"1,935",21.026,160.242,21.026,0,"3,540"
23-Jan-2022,1,1_7,Outbound,7030,ELVDD,3711,ELECTRIC,07:35,Sunday,"3,210",21.026,132.415,21.026,0,"3,540"
23-Jan-2022,1,1_7,Outbound,7050,ELVDD,3713,ELECTRIC,08:00,Sunday,"3,159",21.026,132.494,21.026,0,"3,540"
23-Jan-2022,1,1_7,Outbound,7090,ELVDD,3717,ELECTRIC,08:30,Sunday,"2,539",21.026,107.392,21.026,0,"3,540"
23-Jan-2022,1,1_7,Outbound,7130,Unknown,3883,Unknown,09:00,Sunday,"3,381",21.026,216.992,21.026,0,"3,780"
23-Jan-2022,1,1_7,Outbound,7170,ELVDD,3705,ELECTRIC,09:30,Sunday,"1,461",21.026,148.165,21.026,0,"3,780"
23-Jan-2022,1,1_7,Outbound,7210,LV,3451,EURO6,10:00,Sunday,"3,419",21.026,182.348,21.026,0,"3,780"
23-Jan-2022,1,1_7,Outbound,7250,ELVDD,3715,ELECTRIC,10:30,Sunday,"3,259",21.026,216.593,21.026,0,"3,780"
23-Jan-2022,1,1_7,Outbound,7290,ELVDD,3713,ELECTRIC,11:00,Sunday,"3,619",21.026,174.874,21.026,0,"3,900"
23-Jan-2022,1,1_7,Outbound,7330,ELVDD,3712,ELECTRIC,11:30,Sunday,"1,175",21.026,202.928,21.026,0,"3,900"
23-Jan-2022,1,1_7,Outbound,7370,ELVDD,3714,ELECTRIC,12:00,Sunday,"3,978",21.026,464.157,21.026,0,"3,900"
23-Jan-2022,1,1_7,Outbound,7410,LV,3443,EURO6,12:30,Sunday,"3,100",21.026,134.061,21.026,0,"3,900"
23-Jan-2022,1,1_7,Outbound,7450,ELVDD,3701,ELECTRIC,13:00,Sunday,"3,497",21.026,296.697,21.026,0,"3,900"
23-Jan-2022,1,1_7,Outbound,7490,ELVDD,3708,ELECTRIC,13:30,Sunday,"3,689",21.026,314.916,21.026,0,"3,900"
23-Jan-2022,1,1_7,Outbound,7530,LV,3436,EURO6,14:00,Sunday,"3,588",21.026,272.559,21.026,0,"3,900"
23-Jan-2022,1,1_7,Outbound,7570,ELVDD,3710,ELECTRIC,14:30,Sunday,"3,344",21.026,155.173,21.026,0,"3,840"
23-Jan-2022,1,1_7,Outbound,7610,Unknown,3883,Unknown,15:00,Sunday,"3,415",21.026,299.657,21.026,0,"3,840"
23-Jan-2022,1,1_7,Outbound,7650,DD,3501,ELECTRIC,15:30,Sunday,"3,771",21.026,492.172,21.026,0,"3,840"
23-Jan-2022,1,1_7,Outbound,7690,LV,3451,EURO6,16:00,Sunday,"3,548",21.026,256.692,21.026,0,"3,840"
23-Jan-2022,1,1_7,Outbound,7730,ELVDD,3713,ELECTRIC,16:30,Sunday,"3,568",21.026,489.790,21.026,0,"3,840"
23-Jan-2022,1,1_7,Outbound,7770,DD,3520,EURO6,17:00,Sunday,"1,588",21.026,192.085,21.026,0,"3,840"
23-Jan-2022,1,1_7,Outbound,7810,LV,3435,EURO6,17:30,Sunday,"3,535",21.026,140.254,21.026,0,"3,840"
23-Jan-2022,1,1_7,Outbound,7850,ELVDD,3715,ELECTRIC,18:00,Sunday,"3,315",21.026,153.400,21.026,0,"3,840"
23-Jan-2022,1,1_7,Outbound,7890,LV,3412,EURO6,18:30,Sunday,"3,343",21.026,210.044,21.026,0,"3,840"
23-Jan-2022,1,1_7,Outbound,7930,ELVDD,3711,ELECTRIC,19:00,Sunday,"3,352",21.026,183.799,21.026,0,"3,840"
23-Jan-2022,1,1_7,Outbound,7970,ELVDD,3713,ELECTRIC,19:35,Sunday,"3,119",21.026,56.306,21.026,0,"3,600"
23-Jan-2022,1,1_7,Outbound,8030,LV,3436,EURO6,20:45,Sunday,"3,093",21.026,184.065,21.026,0,"3,180"
23-Jan-2022,1,1_7,Outbound,8070,ELVDD,3711,ELECTRIC,21:45,Sunday,"2,748",21.026,116.290,21.026,0,"3,180"
23-Jan-2022,1,1_7,Outbound,8110,Unknown,3965,Unknown,22:45,Sunday,"2,734",21.026,131.708,21.026,0,"3,180"
23-Jan-2022,1,1_9,Outbound,8130,LV,3414,EURO6,23:15,Sunday,939,8.306,0.000,8.306,0,"1,440"
23-Jan-2022,1,1_10,Outbound,7070,ELVDD,3712,ELECTRIC,08:15,Sunday,"1,964",21.329,67.580,21.329,0,"3,720"
23-Jan-2022,1,1_10,Outbound,7150,LV,3443,EURO6,09:15,Sunday,"2,354",21.329,316.524,21.329,0,"3,720"
