Date Modified,Vehicle Number,Operator,Operator Short Code,Operator Prefix,Unit Number,Mode,Date of First Registration,Date of Manufacture,Bike Rack Capable,Bus Size,Engine Rating,"Max no. of passengers (Seated, Adult)","Max no. of passengers (Standing, Adult)",No. of Wheelchair Spaces,TARE Weight (KG),Vehicle Registration Number,source_filename
20/05/2022,3111,Tranzurban,TGL,TZM,Unit_10,Bus,5/04/2018 0:00,5/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LHG35,2022-05-20_fleet-list.csv
20/05/2022,3112,Tranzurban,TGL,TZM,Unit_11,Bus,5/04/2018 0:00,5/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LHG27,2022-05-20_fleet-list.csv
20/05/2022,3113,Tranzurban,TGL,TZM,Unit_10,Bus,27/04/2018 0:00,26/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB885,2022-05-20_fleet-list.csv
20/05/2022,3114,Tranzurban,TGL,TZM,Unit_11,Bus,29/04/2018 0:00,26/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB888,2022-05-20_fleet-list.csv
20/05/2022,3115,Tranzurban,TGL,TZM,Unit_11,Bus,26/04/2018 0:00,29/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB891,2022-05-20_fleet-list.csv
20/05/2022,3116,Tranzurban,TGL,TZM,Unit_11,Bus,23/04/2018 0:00,23/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB867,2022-05-20_fleet-list.csv
20/05/2022,3117,Tranzurban,TGL,TZM,Unit_11,Bus,29/04/2018 0:00,26/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB890,2022-05-20_fleet-list.csv
20/05/2022,3118,Tranzurban,TGL,TZM,Unit_11,Bus,23/04/2018 0:00,26/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB866,2022-05-20_fleet-list.csv
20/05/2022,3119,Tranzurban,TGL,TZM,Unit_11,Bus,23/04/2018 0:00,24/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB868,2022-05-20_fleet-list.csv
20/05/2022,3120,Tranzurban,TGL,TZM,Unit_11,Bus,23/04/2018 0:00,24/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB869,2022-05-20_fleet-list.csv
20/05/2022,3121,Tranzurban,TGL,TZM,Unit_11,Bus,29/04/2018 0:00,26/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB894,2022-05-20_fleet-list.csv
20/05/2022,3122,Tranzurban,TGL,TZM,Unit_10,Bus,29/04/2018 0:00,26/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB895,2022-05-20_fleet-list.csv
20/05/2022,3123,Tranzurban,TGL,TZM,Unit_01,Bus,29/04/2018 0:00,26/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB887,2022-05-20_fleet-list.csv
20/05/2022,3124,Tranzurban,TGL,TZM,Unit_13,Bus,29/04/2018 0:00,26/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB889,2022-05-20_fleet-list.csv
20/05/2022,3125,Tranzurban,TGL,TZM,Unit_09,Bus,29/04/2018 0:00,26/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB892,2022-05-20_fleet-list.csv
20/05/2022,3126,Tranzurban,TGL,TZM,Unit_09,Bus,29/04/2018 0:00,26/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB893,2022-05-20_fleet-list.csv
20/05/2022,3127,Tranzurban,TGL,TZM,Unit_09,Bus,23/04/2018 0:00,24/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB870,2022-05-20_fleet-list.csv
20/05/2022,3128,Tranzurban,TGL,TZM,Unit_09,Bus,14/05/2018 0:00,16/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKA248,2022-05-20_fleet-list.csv
20/05/2022,3129,Tranzurban,TGL,TZM,Unit_09,Bus,14/05/2018 0:00,16/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKA249,2022-05-20_fleet-list.csv
20/05/2022,3130,Tranzurban,TGL,TZM,Unit_09,Bus,14/05/2018 0:00,16/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKA250,2022-05-20_fleet-list.csv
20/05/2022,3131,Tranzurban,TGL,TZM,Unit_09,Bus,30/04/2018 0:00,26/04/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LJB886,2022-05-20_fleet-list.csv
20/05/2022,3132,Tranzurban,TGL,TZM,Unit_09,Bus,14/05/2018 0:00,16/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKA245,2022-05-20_fleet-list.csv
20/05/2022,3133,Tranzurban,TGL,TZM,Unit_09,Bus,14/05/2018 0:00,16/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKA246,2022-05-20_fleet-list.csv
20/05/2022,3134,Tranzurban,TGL,TZM,Unit_09,Bus,14/05/2018 0:00,16/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKA242,2022-05-20_fleet-list.csv
20/05/2022,3135,Tranzurban,TGL,TZM,Unit_09,Bus,14/05/2018 0:00,16/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKA243,2022-05-20_fleet-list.csv
20/05/2022,3136,Tranzurban,TGL,TZM,Unit_09,Bus,14/05/2018 0:00,16/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKA251,2022-05-20_fleet-list.csv
20/05/2022,3137,Tranzurban,TGL,TZM,Unit_09,Bus,14/05/2018 0:00,16/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKA241,2022-05-20_fleet-list.csv
20/05/2022,3138,Tranzurban,TGL,TZM,Unit_10,Bus,14/05/2018 0:00,16/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKA244,2022-05-20_fleet-list.csv
20/05/2022,3139,Tranzurban,TGL,TZM,Unit_09,Bus,21/05/2018 0:00,22/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKL316,2022-05-20_fleet-list.csv
20/05/2022,3140,Tranzurban,TGL,TZM,Unit_09,Bus,21/05/2018 0:00,22/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKL315,2022-05-20_fleet-list.csv
20/05/2022,3141,Tranzurban,TGL,TZM,Unit_09,Bus,21/05/2018 0:00,22/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKL309,2022-05-20_fleet-list.csv
20/05/2022,3142,Tranzurban,TGL,TZM,Unit_10,Bus,14/05/2018 0:00,16/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKA247,2022-05-20_fleet-list.csv
20/05/2022,3143,Tranzurban,TGL,TZM,Unit_09,Bus,21/05/2018 0:00,22/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKL314,2022-05-20_fleet-list.csv
20/05/2022,3144,Tranzurban,TGL,TZM,Unit_09,Bus,21/05/2018 0:00,23/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKL319,2022-05-20_fleet-list.csv
20/05/2022,3145,Tranzurban,TGL,TZM,Unit_09,Bus,21/05/2018 0:00,22/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKL311,2022-05-20_fleet-list.csv
20/05/2022,3146,Tranzurban,TGL,TZM,Unit_09,Bus,21/05/2018 0:00,22/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKL312,2022-05-20_fleet-list.csv
20/05/2022,3147,Tranzurban,TGL,TZM,Unit_09,Bus,21/05/2018 0:00,22/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKL318,2022-05-20_fleet-list.csv
20/05/2022,3148,Tranzurban,TGL,TZM,Unit_09,Bus,21/05/2018 0:00,22/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKL307,2022-05-20_fleet-list.csv
20/05/2022,3149,Tranzurban,TGL,TZM,Unit_13,Bus,21/05/2018 0:00,22/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKL308,2022-05-20_fleet-list.csv
20/05/2022,3150,Tranzurban,TGL,TZM,Unit_10,Bus,30/05/2018 0:00,31/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKW506,2022-05-20_fleet-list.csv
20/05/2022,3151,Tranzurban,TGL,TZM,Unit_10,Bus,31/05/2018 0:00,31/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKW507,2022-05-20_fleet-list.csv
20/05/2022,3152,Tranzurban,TGL,TZM,Unit_10,Bus,31/05/2018 0:00,31/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKW509,2022-05-20_fleet-list.csv
20/05/2022,3153,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,1,7560,LKW510,2022-05-20_fleet-list.csv
20/05/2022,3154,Tranzurban,TGL,TZM,Unit_13,Bus,31/05/2018 0:00,31/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKW513,2022-05-20_fleet-list.csv
20/05/2022,3155,Tranzurban,TGL,TZM,Unit_13,Bus,,,Yes,MV,EURO6,33,22,1,7560,LKW514,2022-05-20_fleet-list.csv
20/05/2022,3156,Tranzurban,TGL,TZM,Unit_13,Bus,31/05/2018 0:00,31/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKW515,2022-05-20_fleet-list.csv
20/05/2022,3157,Tranzurban,TGL,TZM,Unit_13,Bus,31/05/2018 0:00,31/05/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKW516,2022-05-20_fleet-list.csv
20/05/2022,3158,Tranzurban,TGL,TZM,Unit_13,Bus,7/06/2018 0:00,7/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKW544,2022-05-20_fleet-list.csv
20/05/2022,3159,Tranzurban,TGL,TZM,Unit_13,Bus,7/06/2018 0:00,7/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKW552,2022-05-20_fleet-list.csv
20/05/2022,3160,Tranzurban,TGL,TZM,Unit_13,Bus,7/06/2018 0:00,7/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKW543,2022-05-20_fleet-list.csv
20/05/2022,3161,Tranzurban,TGL,TZM,Unit_13,Bus,7/06/2018 0:00,7/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKW545,2022-05-20_fleet-list.csv
20/05/2022,3162,Tranzurban,TGL,TZM,Unit_13,Bus,7/06/2018 0:00,7/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKW542,2022-05-20_fleet-list.csv
20/05/2022,3163,Tranzurban,TGL,TZM,Unit_13,Bus,7/06/2018 0:00,7/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LKW549,2022-05-20_fleet-list.csv
20/05/2022,3164,Tranzurban,TGL,TZM,Unit_13,Bus,11/06/2018 0:00,11/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLL554,2022-05-20_fleet-list.csv
20/05/2022,3165,Tranzurban,TGL,TZM,Unit_13,Bus,11/06/2018 0:00,11/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLL551,2022-05-20_fleet-list.csv
20/05/2022,3166,Tranzurban,TGL,TZM,Unit_13,Bus,11/06/2018 0:00,11/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLL553,2022-05-20_fleet-list.csv
20/05/2022,3167,Tranzurban,TGL,TZM,Unit_01,Bus,11/06/2018 0:00,11/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLL557,2022-05-20_fleet-list.csv
20/05/2022,3168,Tranzurban,TGL,TZM,Unit_01,Bus,11/06/2018 0:00,11/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLL556,2022-05-20_fleet-list.csv
20/05/2022,3169,Tranzurban,TGL,TZM,Unit_01,Bus,18/06/2018 0:00,18/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLL595,2022-05-20_fleet-list.csv
20/05/2022,3170,Tranzurban,TGL,TZM,Unit_01,Bus,11/06/2018 0:00,11/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLL552,2022-05-20_fleet-list.csv
20/05/2022,3171,Tranzurban,TGL,TZM,Unit_01,Bus,18/06/2018 0:00,18/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLL594,2022-05-20_fleet-list.csv
20/05/2022,3172,Tranzurban,TGL,TZM,Unit_01,Bus,18/06/2018 0:00,18/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLL596,2022-05-20_fleet-list.csv
20/05/2022,3173,Tranzurban,TGL,TZM,Unit_01,Bus,18/06/2018 0:00,18/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLL593,2022-05-20_fleet-list.csv
20/05/2022,3174,Tranzurban,TGL,TZM,Unit_01,Bus,18/06/2018 0:00,18/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLY305,2022-05-20_fleet-list.csv
20/05/2022,3175,Tranzurban,TGL,TZM,Unit_01,Bus,18/06/2018 0:00,18/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLY304,2022-05-20_fleet-list.csv
20/05/2022,3176,Tranzurban,TGL,TZM,Unit_01,Bus,18/06/2018 0:00,18/06/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLY311,2022-05-20_fleet-list.csv
20/05/2022,3177,Tranzurban,TGL,TZM,Unit_01,Bus,9/07/2018 0:00,9/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LMN359,2022-05-20_fleet-list.csv
20/05/2022,3178,Tranzurban,TGL,TZM,Unit_01,Bus,2/07/2018 0:00,2/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLY310,2022-05-20_fleet-list.csv
20/05/2022,3179,Tranzurban,TGL,TZM,Unit_01,Bus,2/07/2018 0:00,2/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLY309,2022-05-20_fleet-list.csv
20/05/2022,3180,Tranzurban,TGL,TZM,Unit_01,Bus,2/07/2018 0:00,2/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LLY308,2022-05-20_fleet-list.csv
20/05/2022,3181,Tranzurban,TGL,TZM,Unit_01,Bus,9/07/2018 0:00,9/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LMN345,2022-05-20_fleet-list.csv
20/05/2022,3182,Tranzurban,TGL,TZM,Unit_01,Bus,9/07/2018 0:00,9/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LMN358,2022-05-20_fleet-list.csv
20/05/2022,3183,Tranzurban,TGL,TZM,Unit_01,Bus,9/07/2018 0:00,9/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LMN347,2022-05-20_fleet-list.csv
20/05/2022,3184,Tranzurban,TGL,TZM,Unit_01,Bus,9/07/2018 0:00,9/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LMN356,2022-05-20_fleet-list.csv
20/05/2022,3185,Tranzurban,TGL,TZM,Unit_01,Bus,9/07/2018 0:00,9/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LMN348,2022-05-20_fleet-list.csv
20/05/2022,3186,Tranzurban,TGL,TZM,Unit_01,Bus,9/07/2018 0:00,9/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LMN353,2022-05-20_fleet-list.csv
20/05/2022,3187,Tranzurban,TGL,TZM,Unit_01,Bus,9/07/2018 0:00,9/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LMN349,2022-05-20_fleet-list.csv
20/05/2022,3188,Tranzurban,TGL,TZM,Unit_01,Bus,9/07/2018 0:00,9/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LMN354,2022-05-20_fleet-list.csv
20/05/2022,3189,Tranzurban,TGL,TZM,Unit_01,Bus,9/07/2018 0:00,9/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LMN346,2022-05-20_fleet-list.csv
20/05/2022,3190,Tranzurban,TGL,TZM,Unit_01,Bus,9/07/2018 0:00,9/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LMN352,2022-05-20_fleet-list.csv
20/05/2022,3191,Tranzurban,TGL,TZM,Unit_01,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LMN396,2022-05-20_fleet-list.csv
20/05/2022,3192,Tranzurban,TGL,TZM,Unit_01,Bus,23/07/2018 0:00,23/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LNF235,2022-05-20_fleet-list.csv
20/05/2022,3193,Tranzurban,TGL,TZM,Unit_01,Bus,9/07/2018 0:00,9/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LMN350,2022-05-20_fleet-list.csv
20/05/2022,3194,Tranzurban,TGL,TZM,Unit_01,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LMN397,2022-05-20_fleet-list.csv
20/05/2022,3195,Tranzurban,TGL,TZM,Unit_01,Bus,23/07/2018 0:00,23/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LNY924,2022-05-20_fleet-list.csv
20/05/2022,3196,Tranzurban,TGL,TZM,Unit_01,Bus,23/07/2018 0:00,23/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LNF234,2022-05-20_fleet-list.csv
20/05/2022,3197,Tranzurban,TGL,TZM,Unit_01,Bus,17/07/2018 0:00,17/07/2018 0:00,Yes,MV,EURO6,33,22,1,7560,LNF240,2022-05-20_fleet-list.csv
20/05/2022,3198,Tranzurban,TGL,TZM,Other,Bus,,,Yes,MV,EURO6,33,22,,7560,,2022-05-20_fleet-list.csv
20/05/2022,3300,Tranzurban,TGL,TZM,Unit_01,Bus,17/04/2018 0:00,18/04/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LHM219,2022-05-20_fleet-list.csv
20/05/2022,3301,Tranzurban,TGL,TZM,Unit_01,Bus,17/04/2018 0:00,18/04/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LHM220,2022-05-20_fleet-list.csv
20/05/2022,3302,Tranzurban,TGL,TZM,Unit_10,Bus,23/04/2018 0:00,26/04/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LHM236,2022-05-20_fleet-list.csv
20/05/2022,3303,Tranzurban,TGL,TZM,Unit_10,Bus,23/04/2018 0:00,26/04/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LHM235,2022-05-20_fleet-list.csv
20/05/2022,3304,Tranzurban,TGL,TZM,Unit_10,Bus,7/05/2018 0:00,26/04/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LJF710,2022-05-20_fleet-list.csv
20/05/2022,3305,Tranzurban,TGL,TZM,Unit_10,Bus,1/05/2018 0:00,7/05/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LJF692,2022-05-20_fleet-list.csv
20/05/2022,3306,Tranzurban,TGL,TZM,Unit_10,Bus,7/05/2018 0:00,3/05/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LJF701,2022-05-20_fleet-list.csv
20/05/2022,3307,Tranzurban,TGL,TZM,Unit_10,Bus,7/05/2018 0:00,7/05/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LJF709,2022-05-20_fleet-list.csv
20/05/2022,3308,Tranzurban,TGL,TZM,Unit_10,Bus,15/05/2018 0:00,16/05/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LJW836,2022-05-20_fleet-list.csv
20/05/2022,3309,Tranzurban,TGL,TZM,Unit_10,Bus,15/05/2018 0:00,16/05/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LJW835,2022-05-20_fleet-list.csv
20/05/2022,3310,Tranzurban,TGL,TZM,Unit_10,Bus,15/05/2018 0:00,16/05/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LJW837,2022-05-20_fleet-list.csv
20/05/2022,3311,Tranzurban,TGL,TZM,Unit_10,Bus,28/05/2018 0:00,24/05/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LJW854,2022-05-20_fleet-list.csv
20/05/2022,3312,Tranzurban,TGL,TZM,Unit_10,Bus,28/05/2018 0:00,24/05/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LJW856,2022-05-20_fleet-list.csv
20/05/2022,3313,Tranzurban,TGL,TZM,Unit_10,Bus,31/05/2018 0:00,1/06/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LKT361,2022-05-20_fleet-list.csv
20/05/2022,3314,Tranzurban,TGL,TZM,Unit_11,Bus,6/06/2018 0:00,7/06/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LKT367,2022-05-20_fleet-list.csv
20/05/2022,3315,Tranzurban,TGL,TZM,Unit_11,Bus,8/06/2018 0:00,11/06/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LKT372,2022-05-20_fleet-list.csv
20/05/2022,3316,Tranzurban,TGL,TZM,Unit_11,Bus,7/06/2018 0:00,11/06/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LKT373,2022-05-20_fleet-list.csv
20/05/2022,3317,Tranzurban,TGL,TZM,Unit_11,Bus,14/06/2018 0:00,14/06/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LKT384,2022-05-20_fleet-list.csv
20/05/2022,3318,Tranzurban,TGL,TZM,Unit_11,Bus,14/06/2018 0:00,14/06/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LKT387,2022-05-20_fleet-list.csv
20/05/2022,3319,Tranzurban,TGL,TZM,Unit_13,Bus,19/06/2018 0:00,19/06/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LKT395,2022-05-20_fleet-list.csv
20/05/2022,3320,Tranzurban,TGL,TZM,Unit_13,Bus,25/06/2018 0:00,26/06/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LLT246,2022-05-20_fleet-list.csv
20/05/2022,3321,Tranzurban,TGL,TZM,Unit_13,Bus,25/06/2018 0:00,26/06/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LLT245,2022-05-20_fleet-list.csv
20/05/2022,3322,Tranzurban,TGL,TZM,Unit_13,Bus,5/07/2018 0:00,6/07/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LLT269,2022-05-20_fleet-list.csv
20/05/2022,3323,Tranzurban,TGL,TZM,Unit_13,Bus,5/07/2018 0:00,6/07/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LLT270,2022-05-20_fleet-list.csv
20/05/2022,3324,Tranzurban,TGL,TZM,Unit_01,Bus,6/08/2018 0:00,8/08/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LNB373,2022-05-20_fleet-list.csv
20/05/2022,3325,Tranzurban,TGL,TZM,Other,Bus,13/08/2018 0:00,14/08/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LNZ17,2022-05-20_fleet-list.csv
20/05/2022,3326,Tranzurban,TGL,TZM,Other,Bus,13/08/2018 0:00,14/08/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LNZ18,2022-05-20_fleet-list.csv
20/05/2022,3327,Tranzurban,TGL,TZM,Other,Bus,16/08/2018 0:00,16/08/2018 0:00,Yes,LV,EURO6,39,37,1,12165,LPN732,2022-05-20_fleet-list.csv
20/05/2022,3390,Tranzurban,TGL,TZM,Unit_15,Bus,,,Yes,LV,EURO3,49,24,1,9770,ECC995,2022-05-20_fleet-list.csv
20/05/2022,3391,Tranzurban,TGL,TZM,Unit_15,Bus,,,Yes,LV,EURO3,49,24,1,9860,ECC997,2022-05-20_fleet-list.csv
20/05/2022,3392,Tranzurban,TGL,TZM,Unit_15,Bus,6/09/2007 0:00,1/09/2007 0:00,No,LV61,EURO3,43,19,1,8410,ECN842,2022-05-20_fleet-list.csv
20/05/2022,3400,Tranzurban,TGL,TZM,Unit_09,Bus,,,Yes,LV,EURO6,43,32,1,11889,LLC49,2022-05-20_fleet-list.csv
20/05/2022,3401,Tranzurban,TGL,TZM,Unit_09,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,11920,LLC47,2022-05-20_fleet-list.csv
20/05/2022,3402,Tranzurban,TGL,TZM,Unit_09,Bus,16/07/2018 0:00,16/07/2019 0:00,Yes,LV,EURO6,43,32,1,12160,LLC29,2022-05-20_fleet-list.csv
20/05/2022,3403,Tranzurban,TGL,TZM,Unit_09,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,11709,LLC51,2022-05-20_fleet-list.csv
20/05/2022,3404,Tranzurban,TGL,TZM,Unit_09,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,12140,LLC34,2022-05-20_fleet-list.csv
20/05/2022,3405,Tranzurban,TGL,TZM,Unit_09,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,11828,LLC39,2022-05-20_fleet-list.csv
20/05/2022,3406,Tranzurban,TGL,TZM,Unit_09,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,11777,LLC48,2022-05-20_fleet-list.csv
20/05/2022,3407,Tranzurban,TGL,TZM,Unit_09,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,11782,LLC40,2022-05-20_fleet-list.csv
20/05/2022,3408,Tranzurban,TGL,TZM,Unit_09,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,11868,LLC35,2022-05-20_fleet-list.csv
20/05/2022,3409,Tranzurban,TGL,TZM,Unit_09,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,11816,LLC42,2022-05-20_fleet-list.csv
20/05/2022,3410,Tranzurban,TGL,TZM,Unit_09,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,11729,LLC41,2022-05-20_fleet-list.csv
20/05/2022,3411,Tranzurban,TGL,TZM,Unit_09,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,12220,LLC30,2022-05-20_fleet-list.csv
20/05/2022,3412,Tranzurban,TGL,TZM,Unit_10,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,11721,LLC36,2022-05-20_fleet-list.csv
20/05/2022,3413,Tranzurban,TGL,TZM,Unit_10,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,12200,LLC43,2022-05-20_fleet-list.csv
20/05/2022,3414,Tranzurban,TGL,TZM,Unit_09,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,11879,LLC45,2022-05-20_fleet-list.csv
20/05/2022,3415,Tranzurban,TGL,TZM,Unit_09,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,11854,LLC33,2022-05-20_fleet-list.csv
20/05/2022,3416,Tranzurban,TGL,TZM,Unit_09,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,12080,LLC38,2022-05-20_fleet-list.csv
20/05/2022,3417,Tranzurban,TGL,TZM,Unit_10,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,11873,LLC37,2022-05-20_fleet-list.csv
20/05/2022,3418,Tranzurban,TGL,TZM,Unit_09,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,11906,LLC31,2022-05-20_fleet-list.csv
20/05/2022,3419,Tranzurban,TGL,TZM,Unit_10,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,12120,LLC50,2022-05-20_fleet-list.csv
20/05/2022,3420,Tranzurban,TGL,TZM,Unit_10,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,11863,LLC44,2022-05-20_fleet-list.csv
20/05/2022,3421,Tranzurban,TGL,TZM,Unit_01,Bus,16/07/2018 0:00,16/07/2018 0:00,Yes,LV,EURO6,43,32,1,11826,LLC98,2022-05-20_fleet-list.csv
